Lieu	N° région, département	Série	Unité	1999	2007	2012
GIRONDE	33	LO02Résidences principales de 1 pièce (p)	Nombre	38188.0	41861.0	43685.0
GIRONDE	33	LO02Résidences principales de 2 pièces (p)	Nombre	59559.0	71877.0	81193.0
GIRONDE	33	LO02Résidences principales de 3 pièces (p)	Nombre	110164.0	119623.0	130778.0
GIRONDE	33	LO02Résidences principales de 4 pièces (p)	Nombre	159479.0	169034.0	179137.0
GIRONDE	33	LO02Résidences principales de 5 pièces ou plus (p)	Nombre	172844.0	219070.0	233379.0
GIRONDE	33	LO02Nombre de pièces des résidences principales (p)	Nombre	2107644.0	2479461.0	2656775.0
GIRONDE	33	LO02Nombre de pièces des résidences principales type maison (p)	Nombre	1589469.0	1880024.0	2003677.0
GIRONDE	33	LO02Nombre de pièces des résidences principales type appartement (p)	Nombre	482150.0	589646.0	643837.0
GIRONDE	33	LO02Nombre de résidences principales occupées par propriétaires (p)	Nombre	292891.0	347456.0	371425.0
GIRONDE	33	LO02Nombre de résidences principales occupées par locataires (p)	Nombre	220498.0	256102.0	280563.0
GIRONDE	33	LO02Nombre de résidences principales HLM louées vides (p)	Nombre	68831.0	72982.0	79059.0
GIRONDE	33	LO02Nombre de résidences principales occupées gratuitement (p)	Nombre	26845.0	17906.0	16184.0
GIRONDE	33	LO02Nombre de résidences principales construites avant 1949 (p)	Nombre	ND	187254.0	ND
GIRONDE	33	LO02Nombre de résidences principales construites de 1949 à 1974 (p)	Nombre	ND	144588.0	ND
GIRONDE	33	LO02Nombre de résidences principales construites de 1975 à 1989 (p)	Nombre	ND	151977.0	ND
GIRONDE	33	LO02Nombre de résidences principales construites de 1990 à 2004 (p)	Nombre	ND	114601.0	ND
GIRONDE	33	LO02Nombre de résidences principales construites avant 2005 (p)	Nombre	ND	598420.0	ND
GIRONDE	33	LO02Nombre de résidences principales construites avant 1946 (p)	Nombre	ND	ND	170113.0
GIRONDE	33	LO02Nombre de résidences principales construites de 1946 à 1990 (p)	Nombre	ND	ND	306953.0
GIRONDE	33	LO02Nombre de résidences principales construites de 1991 à 2009 (p)	Nombre	ND	ND	165659.0
GIRONDE	33	LO02Nombre de résidences principales construites avant 2010 (p)	Nombre	ND	ND	642725.0
HAUT-RHIN	68	LO02Nombre total de résidences principales (p)	Nombre	275902.0	305785.0	319417.0
HAUT-RHIN	68	LO02Résidences principales type maison (p)	Nombre	143288.0	165410.0	171708.0
HAUT-RHIN	68	LO02Résidences principales type appartement (p)	Nombre	124837.0	138835.0	146347.0
HAUT-RHIN	68	LO02Résidences principales autres types (foyer logements, habitations de fortune,) (p)	Nombre	7777.0	1540.0	1362.0
HAUT-RHIN	68	LO02Résidences principales de 1 pièce (p)	Nombre	10219.0	9744.0	9940.0
HAUT-RHIN	68	LO02Résidences principales de 2 pièces (p)	Nombre	26708.0	29882.0	32878.0
HAUT-RHIN	68	LO02Résidences principales de 3 pièces (p)	Nombre	56389.0	62074.0	66251.0
HAUT-RHIN	68	LO02Résidences principales de 4 pièces (p)	Nombre	69655.0	73577.0	76724.0
HAUT-RHIN	68	LO02Résidences principales de 5 pièces ou plus (p)	Nombre	112931.0	130508.0	133623.0
HAUT-RHIN	68	LO02Nombre de pièces des résidences principales (p)	Nombre	1154719.0	1300993.0	1348968.0
HAUT-RHIN	68	LO02Nombre de pièces des résidences principales type maison (p)	Nombre	721214.0	850393.0	880600.0
HAUT-RHIN	68	LO02Nombre de pièces des résidences principales type appartement (p)	Nombre	409756.0	447305.0	465497.0
HAUT-RHIN	68	LO02Nombre de résidences principales occupées par propriétaires (p)	Nombre	157051.0	185202.0	193745.0
HAUT-RHIN	68	LO02Nombre de résidences principales occupées par locataires (p)	Nombre	105165.0	112749.0	119011.0
HAUT-RHIN	68	LO02Nombre de résidences principales HLM louées vides (p)	Nombre	37498.0	39390.0	42302.0
HAUT-RHIN	68	LO02Nombre de résidences principales occupées gratuitement (p)	Nombre	13686.0	7834.0	6661.0
HAUT-RHIN	68	LO02Nombre de résidences principales construites avant 1949 (p)	Nombre	ND	90158.0	ND
HAUT-RHIN	68	LO02Nombre de résidences principales construites de 1949 à 1974 (p)	Nombre	ND	90573.0	ND
HAUT-RHIN	68	LO02Nombre de résidences principales construites de 1975 à 1989 (p)	Nombre	ND	60153.0	ND
HAUT-RHIN	68	LO02Nombre de résidences principales construites de 1990 à 2004 (p)	Nombre	ND	55730.0	ND
HAUT-RHIN	68	LO02Nombre de résidences principales construites avant 2005 (p)	Nombre	ND	296614.0	ND
HAUT-RHIN	68	LO02Nombre de résidences principales construites avant 1946 (p)	Nombre	ND	ND	82216.0
HAUT-RHIN	68	LO02Nombre de résidences principales construites de 1946 à 1990 (p)	Nombre	ND	ND	156523.0
HAUT-RHIN	68	LO02Nombre de résidences principales construites de 1991 à 2009 (p)	Nombre	ND	ND	74058.0
HAUT-RHIN	68	LO02Nombre de résidences principales construites avant 2010 (p)	Nombre	ND	ND	312797.0
HAUTE-CORSE	2B	LO02Nombre total de résidences principales (p)	Nombre	57381.0	67484.0	73962.0
HAUTE-CORSE	2B	LO02Résidences principales type maison (p)	Nombre	29347.0	33102.0	35310.0
HAUTE-CORSE	2B	LO02Résidences principales type appartement (p)	Nombre	26177.0	33664.0	38131.0
HAUTE-CORSE	2B	LO02Résidences principales autres types (foyer logements, habitations de fortune,) (p)	Nombre	1857.0	717.0	522.0
HAUTE-CORSE	2B	LO02Résidences principales de 1 pièce (p)	Nombre	2457.0	2682.0	2881.0
HAUTE-CORSE	2B	LO02Résidences principales de 2 pièces (p)	Nombre	6352.0	7411.0	8585.0
HAUTE-CORSE	2B	LO02Résidences principales de 3 pièces (p)	Nombre	15621.0	17615.0	21112.0
HAUTE-CORSE	2B	LO02Résidences principales de 4 pièces (p)	Nombre	17862.0	20602.0	22152.0
HAUTE-CORSE	2B	LO02Résidences principales de 5 pièces ou plus (p)	Nombre	15089.0	19173.0	19232.0
HAUTE-CORSE	2B	LO02Nombre de pièces des résidences principales (p)	Nombre	219429.0	262621.0	281531.0
HAUTE-CORSE	2B	LO02Nombre de pièces des résidences principales type maison (p)	Nombre	124349.0	148312.0	156042.0
HAUTE-CORSE	2B	LO02Nombre de pièces des résidences principales type appartement (p)	Nombre	90087.0	112839.0	124147.0
HAUTE-CORSE	2B	LO02Nombre de résidences principales occupées par propriétaires (p)	Nombre	30255.0	36713.0	39473.0
HAUTE-CORSE	2B	LO02Nombre de résidences principales occupées par locataires (p)	Nombre	22103.0	26584.0	30377.0
HAUTE-CORSE	2B	LO02Nombre de résidences principales HLM louées vides (p)	Nombre	6044.0	6667.0	6441.0
HAUTE-CORSE	2B	LO02Nombre de résidences principales occupées gratuitement (p)	Nombre	5023.0	4187.0	4112.0
HAUTE-CORSE	2B	LO02Nombre de résidences principales construites avant 1949 (p)	Nombre	ND	17254.0	ND
HAUTE-CORSE	2B	LO02Nombre de résidences principales construites de 1949 à 1974 (p)	Nombre	ND	15920.0	ND
HAUTE-CORSE	2B	LO02Nombre de résidences principales construites de 1975 à 1989 (p)	Nombre	ND	19271.0	ND
HAUTE-CORSE	2B	LO02Nombre de résidences principales construites de 1990 à 2004 (p)	Nombre	ND	11710.0	ND
HAUTE-CORSE	2B	LO02Nombre de résidences principales construites avant 2005 (p)	Nombre	ND	64155.0	ND
HAUTE-CORSE	2B	LO02Nombre de résidences principales construites avant 1946 (p)	Nombre	ND	ND	16788.0
HAUTE-CORSE	2B	LO02Nombre de résidences principales construites de 1946 à 1990 (p)	Nombre	ND	ND	35986.0
HAUTE-CORSE	2B	LO02Nombre de résidences principales construites de 1991 à 2009 (p)	Nombre	ND	ND	17271.0
HAUTE-CORSE	2B	LO02Nombre de résidences principales construites avant 2010 (p)	Nombre	ND	ND	70045.0
HAUTE-GARONNE	31	LO02Nombre total de résidences principales (p)	Nombre	446875.0	535732.0	580858.0
HAUTE-GARONNE	31	LO02Résidences principales type maison (p)	Nombre	234911.0	282868.0	301153.0
HAUTE-GARONNE	31	LO02Résidences principales type appartement (p)	Nombre	202402.0	248281.0	275766.0
HAUTE-GARONNE	31	LO02Résidences principales autres types (foyer logements, habitations de fortune,) (p)	Nombre	9562.0	4583.0	3940.0
HAUTE-GARONNE	31	LO02Résidences principales de 1 pièce (p)	Nombre	41517.0	43973.0	44718.0
HAUTE-GARONNE	31	LO02Résidences principales de 2 pièces (p)	Nombre	59102.0	75880.0	84477.0
HAUTE-GARONNE	31	LO02Résidences principales de 3 pièces (p)	Nombre	84018.0	98621.0	115093.0
HAUTE-GARONNE	31	LO02Résidences principales de 4 pièces (p)	Nombre	126732.0	138419.0	146312.0
HAUTE-GARONNE	31	LO02Résidences principales de 5 pièces ou plus (p)	Nombre	135506.0	178840.0	190258.0
HAUTE-GARONNE	31	LO02Nombre de pièces des résidences principales (p)	Nombre	1682858.0	2068765.0	2234709.0
HAUTE-GARONNE	31	LO02Nombre de pièces des résidences principales type maison (p)	Nombre	1096315.0	1375084.0	1468918.0
HAUTE-GARONNE	31	LO02Nombre de pièces des résidences principales type appartement (p)	Nombre	562884.0	685203.0	758361.0
HAUTE-GARONNE	31	LO02Nombre de résidences principales occupées par propriétaires (p)	Nombre	229290.0	281822.0	306922.0
HAUTE-GARONNE	31	LO02Nombre de résidences principales occupées par locataires (p)	Nombre	198085.0	239357.0	260199.0
HAUTE-GARONNE	31	LO02Nombre de résidences principales HLM louées vides (p)	Nombre	47535.0	53937.0	61429.0
HAUTE-GARONNE	31	LO02Nombre de résidences principales occupées gratuitement (p)	Nombre	19500.0	14553.0	13737.0
HAUTE-GARONNE	31	LO02Nombre de résidences principales construites avant 1949 (p)	Nombre	ND	100301.0	ND
HAUTE-GARONNE	31	LO02Nombre de résidences principales construites de 1949 à 1974 (p)	Nombre	ND	140595.0	ND
HAUTE-GARONNE	31	LO02Nombre de résidences principales construites de 1975 à 1989 (p)	Nombre	ND	128422.0	ND
HAUTE-GARONNE	31	LO02Nombre de résidences principales construites de 1990 à 2004 (p)	Nombre	ND	143613.0	ND
HAUTE-GARONNE	31	LO02Nombre de résidences principales construites avant 2005 (p)	Nombre	ND	512931.0	ND
HAUTE-GARONNE	31	LO02Nombre de résidences principales construites avant 1946 (p)	Nombre	ND	ND	86059.0
HAUTE-GARONNE	31	LO02Nombre de résidences principales construites de 1946 à 1990 (p)	Nombre	ND	ND	281546.0
HAUTE-GARONNE	31	LO02Nombre de résidences principales construites de 1991 à 2009 (p)	Nombre	ND	ND	190525.0
HAUTE-GARONNE	31	LO02Nombre de résidences principales construites avant 2010 (p)	Nombre	ND	ND	558131.0
HAUTE-LOIRE	43	LO02Nombre total de résidences principales (p)	Nombre	84730.0	94294.0	98543.0
HAUTE-LOIRE	43	LO02Résidences principales type maison (p)	Nombre	61891.0	70292.0	74550.0
HAUTE-LOIRE	43	LO02Résidences principales type appartement (p)	Nombre	20681.0	23518.0	23529.0
HAUTE-LOIRE	43	LO02Résidences principales autres types (foyer logements, habitations de fortune,) (p)	Nombre	2158.0	485.0	465.0
HAUTE-LOIRE	43	LO02Résidences principales de 1 pièce (p)	Nombre	1962.0	1991.0	1814.0
HAUTE-LOIRE	43	LO02Résidences principales de 2 pièces (p)	Nombre	7483.0	7087.0	6977.0
HAUTE-LOIRE	43	LO02Résidences principales de 3 pièces (p)	Nombre	16754.0	16774.0	17154.0
HAUTE-LOIRE	43	LO02Résidences principales de 4 pièces (p)	Nombre	25998.0	28163.0	29842.0
HAUTE-LOIRE	43	LO02Résidences principales de 5 pièces ou plus (p)	Nombre	32533.0	40278.0	42757.0
HAUTE-LOIRE	43	LO02Nombre de pièces des résidences principales (p)	Nombre	355182.0	408945.0	430485.0
HAUTE-LOIRE	43	LO02Nombre de pièces des résidences principales type maison (p)	Nombre	282632.0	333778.0	355129.0
HAUTE-LOIRE	43	LO02Nombre de pièces des résidences principales type appartement (p)	Nombre	65465.0	74333.0	74342.0
HAUTE-LOIRE	43	LO02Nombre de résidences principales occupées par propriétaires (p)	Nombre	54016.0	64382.0	68404.0
HAUTE-LOIRE	43	LO02Nombre de résidences principales occupées par locataires (p)	Nombre	25929.0	27301.0	27775.0
HAUTE-LOIRE	43	LO02Nombre de résidences principales HLM louées vides (p)	Nombre	6805.0	6791.0	6662.0
HAUTE-LOIRE	43	LO02Nombre de résidences principales occupées gratuitement (p)	Nombre	4785.0	2611.0	2364.0
HAUTE-LOIRE	43	LO02Nombre de résidences principales construites avant 1949 (p)	Nombre	ND	35372.0	ND
HAUTE-LOIRE	43	LO02Nombre de résidences principales construites de 1949 à 1974 (p)	Nombre	ND	18973.0	ND
HAUTE-LOIRE	43	LO02Nombre de résidences principales construites de 1975 à 1989 (p)	Nombre	ND	20989.0	ND
HAUTE-LOIRE	43	LO02Nombre de résidences principales construites de 1990 à 2004 (p)	Nombre	ND	15610.0	ND
HAUTE-LOIRE	43	LO02Nombre de résidences principales construites avant 2005 (p)	Nombre	ND	90944.0	ND
HAUTE-LOIRE	43	LO02Nombre de résidences principales construites avant 1946 (p)	Nombre	ND	ND	32469.0
HAUTE-LOIRE	43	LO02Nombre de résidences principales construites de 1946 à 1990 (p)	Nombre	ND	ND	41815.0
HAUTE-LOIRE	43	LO02Nombre de résidences principales construites de 1991 à 2009 (p)	Nombre	ND	ND	21412.0
HAUTE-LOIRE	43	LO02Nombre de résidences principales construites avant 2010 (p)	Nombre	ND	ND	95696.0
HAUTE-MARNE	52	LO02Nombre total de résidences principales (p)	Nombre	79002.0	81652.0	82036.0
HAUTE-MARNE	52	LO02Résidences principales type maison (p)	Nombre	56813.0	59798.0	60967.0
HAUTE-MARNE	52	LO02Résidences principales type appartement (p)	Nombre	20111.0	21297.0	20624.0
HAUTE-MARNE	52	LO02Résidences principales autres types (foyer logements, habitations de fortune,) (p)	Nombre	2078.0	557.0	445.0
HAUTE-MARNE	52	LO02Résidences principales de 1 pièce (p)	Nombre	2237.0	1793.0	1896.0
HAUTE-MARNE	52	LO02Résidences principales de 2 pièces (p)	Nombre	6906.0	6153.0	6085.0
HAUTE-MARNE	52	LO02Résidences principales de 3 pièces (p)	Nombre	15658.0	14567.0	13982.0
HAUTE-MARNE	52	LO02Résidences principales de 4 pièces (p)	Nombre	23503.0	23107.0	23048.0
HAUTE-MARNE	52	LO02Résidences principales de 5 pièces ou plus (p)	Nombre	30698.0	36032.0	37025.0
HAUTE-MARNE	52	LO02Nombre de pièces des résidences principales (p)	Nombre	331644.0	357965.0	361881.0
HAUTE-MARNE	52	LO02Nombre de pièces des résidences principales type maison (p)	Nombre	261502.0	288532.0	295850.0
HAUTE-MARNE	52	LO02Nombre de pièces des résidences principales type appartement (p)	Nombre	63378.0	68330.0	65173.0
HAUTE-MARNE	52	LO02Nombre de résidences principales occupées par propriétaires (p)	Nombre	47771.0	51813.0	52625.0
HAUTE-MARNE	52	LO02Nombre de résidences principales occupées par locataires (p)	Nombre	27549.0	27666.0	27603.0
HAUTE-MARNE	52	LO02Nombre de résidences principales HLM louées vides (p)	Nombre	15803.0	14755.0	14046.0
HAUTE-MARNE	52	LO02Nombre de résidences principales occupées gratuitement (p)	Nombre	3682.0	2173.0	1808.0
HAUTE-MARNE	52	LO02Nombre de résidences principales construites avant 1949 (p)	Nombre	ND	32714.0	ND
HAUTE-MARNE	52	LO02Nombre de résidences principales construites de 1949 à 1974 (p)	Nombre	ND	23560.0	ND
HAUTE-MARNE	52	LO02Nombre de résidences principales construites de 1975 à 1989 (p)	Nombre	ND	16036.0	ND
HAUTE-MARNE	52	LO02Nombre de résidences principales construites de 1990 à 2004 (p)	Nombre	ND	7420.0	ND
HAUTE-MARNE	52	LO02Nombre de résidences principales construites avant 2005 (p)	Nombre	ND	79729.0	ND
HAUTE-MARNE	52	LO02Nombre de résidences principales construites avant 1946 (p)	Nombre	ND	ND	30376.0
HAUTE-MARNE	52	LO02Nombre de résidences principales construites de 1946 à 1990 (p)	Nombre	ND	ND	39806.0
HAUTE-MARNE	52	LO02Nombre de résidences principales construites de 1991 à 2009 (p)	Nombre	ND	ND	10464.0
HAUTE-MARNE	52	LO02Nombre de résidences principales construites avant 2010 (p)	Nombre	ND	ND	80645.0
HAUTE-SAONE	70	LO02Nombre total de résidences principales (p)	Nombre	90922.0	99945.0	103843.0
HAUTE-SAONE	70	LO02Résidences principales type maison (p)	Nombre	69656.0	75413.0	79316.0
HAUTE-SAONE	70	LO02Résidences principales type appartement (p)	Nombre	18150.0	23801.0	23903.0
HAUTE-SAONE	70	LO02Résidences principales autres types (foyer logements, habitations de fortune,) (p)	Nombre	3116.0	732.0	625.0
HAUTE-SAONE	70	LO02Résidences principales de 1 pièce (p)	Nombre	2538.0	2071.0	1778.0
HAUTE-SAONE	70	LO02Résidences principales de 2 pièces (p)	Nombre	6160.0	6309.0	6275.0
HAUTE-SAONE	70	LO02Résidences principales de 3 pièces (p)	Nombre	15397.0	14821.0	15530.0
HAUTE-SAONE	70	LO02Résidences principales de 4 pièces (p)	Nombre	25313.0	25680.0	26691.0
HAUTE-SAONE	70	LO02Résidences principales de 5 pièces ou plus (p)	Nombre	41514.0	51064.0	53569.0
HAUTE-SAONE	70	LO02Nombre de pièces des résidences principales (p)	Nombre	399970.0	458429.0	479480.0
HAUTE-SAONE	70	LO02Nombre de pièces des résidences principales type maison (p)	Nombre	332375.0	379922.0	400300.0
HAUTE-SAONE	70	LO02Nombre de pièces des résidences principales type appartement (p)	Nombre	58033.0	77032.0	77801.0
HAUTE-SAONE	70	LO02Nombre de résidences principales occupées par propriétaires (p)	Nombre	58200.0	67498.0	70899.0
HAUTE-SAONE	70	LO02Nombre de résidences principales occupées par locataires (p)	Nombre	28035.0	29812.0	30611.0
HAUTE-SAONE	70	LO02Nombre de résidences principales HLM louées vides (p)	Nombre	9246.0	9401.0	10120.0
HAUTE-SAONE	70	LO02Nombre de résidences principales occupées gratuitement (p)	Nombre	4687.0	2635.0	2334.0
HAUTE-SAONE	70	LO02Nombre de résidences principales construites avant 1949 (p)	Nombre	ND	40567.0	ND
HAUTE-SAONE	70	LO02Nombre de résidences principales construites de 1949 à 1974 (p)	Nombre	ND	21496.0	ND
HAUTE-SAONE	70	LO02Nombre de résidences principales construites de 1975 à 1989 (p)	Nombre	ND	21266.0	ND
HAUTE-SAONE	70	LO02Nombre de résidences principales construites de 1990 à 2004 (p)	Nombre	ND	13220.0	ND
HAUTE-SAONE	70	LO02Nombre de résidences principales construites avant 2005 (p)	Nombre	ND	96549.0	ND
HAUTE-SAONE	70	LO02Nombre de résidences principales construites avant 1946 (p)	Nombre	ND	ND	37499.0
HAUTE-SAONE	70	LO02Nombre de résidences principales construites de 1946 à 1990 (p)	Nombre	ND	ND	44474.0
HAUTE-SAONE	70	LO02Nombre de résidences principales construites de 1991 à 2009 (p)	Nombre	ND	ND	19476.0
HAUTE-SAONE	70	LO02Nombre de résidences principales construites avant 2010 (p)	Nombre	ND	ND	101450.0
HAUTE-SAVOIE	74	LO02Nombre total de résidences principales (p)	Nombre	253813.0	297653.0	326436.0
HAUTE-SAVOIE	74	LO02Résidences principales type maison (p)	Nombre	112986.0	135965.0	144195.0
